params,train_score,test_score,score_difference
"{'alpha': np.float64(3.4770556155332377), 'colsample_bytree': np.float64(0.5377172735448846), 'gamma': np.float64(0.8310771595462646), 'lambda': np.float64(1.084045532932456), 'learning_rate': np.float64(0.06889878936788597), 'max_depth': 3, 'min_child_weight': 5, 'subsample': np.float64(0.8484625279319074)}",0.8229408716636201,0.695306305506902,0.1276345661567181
"{'alpha': np.float64(4.210115375059907), 'colsample_bytree': np.float64(0.5971900169974365), 'gamma': np.float64(2.056769525283393), 'lambda': np.float64(3.497561053835969), 'learning_rate': np.float64(0.03767061848356027), 'max_depth': 7, 'min_child_weight': 2, 'subsample': np.float64(0.7581501741505976)}",0.8029060676482255,0.672608660427003,0.13029740722122252
"{'alpha': np.float64(1.6147823647062298), 'colsample_bytree': np.float64(0.8975930973843518), 'gamma': np.float64(1.354161256310371), 'lambda': np.float64(2.1948571035281805), 'learning_rate': np.float64(0.02569127626845319), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.5404364833085988)}",0.8338811397150483,0.6960821675758675,0.1377989721391808
"{'alpha': np.float64(2.4828059534153883), 'colsample_bytree': np.float64(0.6948090431096017), 'gamma': np.float64(1.4881758725465544), 'lambda': np.float64(0.4999244358093169), 'learning_rate': np.float64(0.02069705934947378), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.9235715720477948)}",0.835906958519406,0.6976843542873897,0.13822260423201627
"{'alpha': np.float64(0.40116872830821104), 'colsample_bytree': np.float64(0.7622556947851273), 'gamma': np.float64(2.0519841349483077), 'lambda': np.float64(4.911893084543032), 'learning_rate': np.float64(0.03240778043361047), 'max_depth': 4, 'min_child_weight': 4, 'subsample': np.float64(0.9847352166376844)}",0.8181867108813592,0.6791708976010987,0.13901581328026047
"{'alpha': np.float64(1.2708182453486938), 'colsample_bytree': np.float64(0.6476452942094694), 'gamma': np.float64(1.6127538211930026), 'lambda': np.float64(4.243348974623372), 'learning_rate': np.float64(0.037324266288405766), 'max_depth': 8, 'min_child_weight': 7, 'subsample': np.float64(0.6467959221322467)}",0.8319029448178918,0.6923248084505521,0.13957813636733973
"{'alpha': np.float64(1.1266639885626413), 'colsample_bytree': np.float64(0.6826784098370289), 'gamma': np.float64(2.4390490040436896), 'lambda': np.float64(4.254087589180731), 'learning_rate': np.float64(0.027577524908028776), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.9483827123132126)}",0.8317332670129056,0.6888660195523182,0.14286724746058743
"{'alpha': np.float64(4.327535629469901), 'colsample_bytree': np.float64(0.9085360354746399), 'gamma': np.float64(1.289514135224699), 'lambda': np.float64(0.8544379369503291), 'learning_rate': np.float64(0.14372864398488622), 'max_depth': 3, 'min_child_weight': 2, 'subsample': np.float64(0.778381446506965)}",0.818985061883977,0.6760317050022762,0.14295335688170085
"{'alpha': np.float64(3.1040284221104564), 'colsample_bytree': np.float64(0.6737067041127072), 'gamma': np.float64(1.045653955392571), 'lambda': np.float64(2.898249672358692), 'learning_rate': np.float64(0.078312642091309), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.730059579491786)}",0.8487015334697638,0.7054787193000054,0.14322281416975846
"{'alpha': np.float64(0.194173672147116), 'colsample_bytree': np.float64(0.6516327573366114), 'gamma': np.float64(2.6854121359832774), 'lambda': np.float64(1.6332562089802045), 'learning_rate': np.float64(0.17557380075751775), 'max_depth': 6, 'min_child_weight': 5, 'subsample': np.float64(0.7286325808068643)}",0.8538945458919537,0.7097995771637564,0.14409496872819727
